ledger_id,merchant_id,entry_sequence,timestamp,lifecycle_stage,event_type,payment_id,settlement_id,account_debited,account_credited,amount_inr,currency,balance_pending_settlement,balance_available_for_payout,balance_in_transit,balance_settled_cumulative,description
rled_0000082,acc_kira_00293,1,2026-07-10T02:19:10Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00045345,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,21.41,INR,12180.56,16621.2,0.0,386636.82,MDR processing fee and 18% GST assessed on pay_00045345
rled_0000083,acc_quic_00339,1,2026-06-05T14:43:59Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00036029,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,4241.59,INR,14679.53,10855.23,0.0,106045.89,Gross customer payment captured via UPI/RuPay for pay_00036029
rled_0000084,acc_kira_00399,1,2026-03-06T16:49:22Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00007746,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,693.21,INR,2644.04,12765.17,0.0,488919.22,Gross customer payment captured via UPI/RuPay for pay_00007746
rled_0000085,acc_d2c__00768,1,2026-05-02T21:00:05Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00041665,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2026.06,INR,15947.23,18556.11,0.0,387197.36,Gross customer payment captured via UPI/RuPay for pay_00041665
rled_0000086,acc_kira_00673,1,2026-03-02T16:35:55Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00017444,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,21.53,INR,1157.13,18150.82,0.0,489383.69,MDR processing fee and 18% GST assessed on pay_00017444
rled_0000087,acc_kira_00027,1,2026-08-12T05:22:36Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260812_kira_0038935,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,29364.06,INR,5947.95,0.0,29364.06,187835.93,Nodal transfer dispatched via NEFT/RTGS to Axis Bank
rled_0000088,acc_b2b__00209,1,2026-06-19T19:55:49Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260619_b2b__0013802,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,43603.8,INR,0.0,67169.21,0.0,160510.85,Cutoff batch setl_20260619_b2b__0013802 cleared funds to available merchant balance
rled_0000089,acc_kira_00341,1,2026-05-09T18:30:56Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260509_kira_0029727,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,29308.61,INR,14309.75,0.0,29308.61,312306.08,Nodal transfer dispatched via NEFT/RTGS to Punjab National Bank
rled_0000090,acc_d2c__00204,2,2026-07-31T01:18:23Z,PAYOUT,FAILED_NODAL_TRANSFER_BOUNCE,,setl_20260731_d2c__0015533,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_AVAILABLE_FOR_PAYOUT,6481.97,INR,9850.36,23841.01,0.0,153003.15,Nodal transfer bounced by beneficiary bank (Penny-drop IFSC mismatch)
rled_0000091,acc_d2c__00883,1,2026-05-06T02:34:45Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260506_d2c__0046026,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,33093.68,INR,0.0,46665.01,0.0,177534.79,Cutoff batch setl_20260506_d2c__0046026 cleared funds to available merchant balance
rled_0000092,acc_edte_00740,1,2026-07-06T21:54:48Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260706_edte_0028762,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,43898.88,INR,0.0,46346.55,0.0,291043.16,Cutoff batch setl_20260706_edte_0028762 cleared funds to available merchant balance
rled_0000093,acc_edte_00429,1,2026-07-09T04:29:01Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00040506,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3689.1,INR,18025.47,19615.17,0.0,468661.63,Gross customer payment captured via UPI/RuPay for pay_00040506
rled_0000094,acc_quic_00286,1,2026-03-01T21:16:06Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00042335,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3836.93,INR,16730.08,8860.67,0.0,248411.25,Gross customer payment captured via UPI/RuPay for pay_00042335
rled_0000095,acc_b2b__00432,1,2026-05-03T03:59:00Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00041966,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,73.97,INR,3120.53,3120.35,0.0,436823.01,MDR processing fee and 18% GST assessed on pay_00041966
rled_0000096,acc_d2c__00069,1,2026-03-18T04:12:06Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260318_d2c__0010625,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,42461.16,INR,0.0,45767.7,0.0,373735.3,Cutoff batch setl_20260318_d2c__0010625 cleared funds to available merchant balance
rled_0000097,acc_quic_00841,1,2026-03-17T18:42:40Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00012611,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,179.09,INR,6159.83,4821.07,0.0,498018.4,MDR processing fee and 18% GST assessed on pay_00012611
rled_0000098,acc_edte_00911,1,2026-05-16T01:42:07Z,CAPTURE,CUSTOMER_REFUND_CLAWBACK,pay_00024298,,MERCHANT_PENDING_SETTLEMENT,NODAL_CLEARING_RECEIVABLE,354.38,INR,8176.97,17986.64,0.0,378389.75,Customer return / partial refund clawback applied on pay_00024298
rled_0000099,acc_gami_00033,1,2026-08-27T18:09:15Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00020138,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,141.62,INR,13394.73,13708.95,0.0,197701.52,MDR processing fee and 18% GST assessed on pay_00020138
rled_0000100,acc_d2c__00042,1,2026-05-21T04:38:35Z,SETTLEMENT_BATCH,ROLLING_RISK_RESERVE_WITHHELD,,,MERCHANT_PENDING_SETTLEMENT,MERCHANT_ROLLING_RESERVE_ESCROW,646.0,INR,9959.54,4176.87,0.0,406569.81,10% rolling risk reserve withheld for 180 days (fantasy gaming segment)
rled_0000101,acc_quic_00681,1,2026-08-07T17:10:29Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260807_quic_0027010,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,31842.89,INR,11494.5,0.0,31842.89,151290.69,Nodal transfer dispatched via NEFT/RTGS to Punjab National Bank
rled_0000102,acc_quic_00515,2,2026-06-15T00:26:13Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00037303,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,161.93,INR,6724.37,21773.67,0.0,88515.6,MDR processing fee and 18% GST assessed on pay_00037303
rled_0000103,acc_d2c__00997,1,2026-06-16T22:21:34Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00049519,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,29.99,INR,11383.44,22420.58,0.0,187629.7,MDR processing fee and 18% GST assessed on pay_00049519
rled_0000104,acc_d2c__00886,1,2026-04-29T18:26:29Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260429_d2c__0039350,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,12428.78,INR,0.0,36639.62,0.0,491663.79,Cutoff batch setl_20260429_d2c__0039350 cleared funds to available merchant balance
rled_0000105,acc_quic_00917,1,2026-07-21T18:32:39Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260721_quic_0011261,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,7595.53,INR,7792.8,12195.32,0.0,175968.14,Bank credit verified via RBI UTR confirmation
rled_0000106,acc_d2c__00201,1,2026-05-09T19:51:04Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00008108,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,255.97,INR,10875.7,23994.46,0.0,392499.91,Gross customer payment captured via UPI/RuPay for pay_00008108
rled_0000107,acc_quic_00603,1,2026-03-04T23:23:10Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260304_quic_0042882,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,33306.34,INR,2507.47,18488.78,0.0,523198.62,Bank credit verified via RBI UTR confirmation
rled_0000108,acc_d2c__00174,3,2026-08-25T03:58:33Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260825_d2c__0001025,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,19320.89,INR,0.0,19320.89,11228.66,309422.96,Cutoff batch setl_20260825_d2c__0001025 cleared funds to available merchant balance
rled_0000109,acc_gami_00052,1,2026-07-13T04:15:07Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00031032,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,120.6,INR,13732.19,8760.82,0.0,282086.63,MDR processing fee and 18% GST assessed on pay_00031032
rled_0000110,acc_kira_00234,1,2026-08-19T16:13:39Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00026764,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2028.03,INR,13243.81,2033.55,0.0,140124.59,Gross customer payment captured via UPI/RuPay for pay_00026764
rled_0000111,acc_edte_00065,1,2026-07-10T03:15:40Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00002432,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3318.28,INR,4589.96,4930.6,0.0,264295.8,Gross customer payment captured via UPI/RuPay for pay_00002432
rled_0000112,acc_b2b__00971,1,2026-03-05T21:50:51Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260305_b2b__0009156,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,11418.96,INR,13987.12,22849.2,0.0,340570.91,Bank credit verified via RBI UTR confirmation
rled_0000113,acc_d2c__00030,1,2026-08-22T16:51:35Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260822_d2c__0027159,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,15275.5,INR,0.0,26262.84,0.0,254013.6,Cutoff batch setl_20260822_d2c__0027159 cleared funds to available merchant balance
rled_0000114,acc_quic_00291,1,2026-05-10T01:42:25Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260510_quic_0033855,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,40348.09,INR,13016.34,0.0,40348.09,126163.11,Nodal transfer dispatched via NEFT/RTGS to Axis Bank
rled_0000115,acc_d2c__00391,1,2026-07-27T00:14:14Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260727_d2c__0008842,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,27402.61,INR,767.99,3627.1,0.0,384608.76,Bank credit verified via RBI UTR confirmation
rled_0000116,acc_d2c__00314,1,2026-06-17T21:52:12Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260617_d2c__0009394,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,26051.38,INR,1825.31,0.0,26051.38,221161.58,Nodal transfer dispatched via NEFT/RTGS to Kotak Mahindra Bank
rled_0000117,acc_quic_00028,1,2026-03-30T09:57:45Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00040491,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,911.04,INR,2730.65,4651.76,0.0,137046.19,Gross customer payment captured via UPI/RuPay for pay_00040491
rled_0000118,acc_quic_00555,1,2026-07-03T23:20:07Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00013494,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3492.12,INR,18483.72,11492.15,0.0,250342.23,Gross customer payment captured via UPI/RuPay for pay_00013494
rled_0000119,acc_d2c__00422,1,2026-05-19T18:25:45Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260519_d2c__0023619,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,17922.49,INR,11242.38,15278.74,0.0,463524.39,Bank credit verified via RBI UTR confirmation
rled_0000120,acc_gami_00615,1,2026-07-21T08:44:15Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260721_gami_0031543,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,15281.75,INR,0.0,25940.79,0.0,276030.86,Cutoff batch setl_20260721_gami_0031543 cleared funds to available merchant balance
rled_0000121,acc_d2c__00618,1,2026-07-13T11:08:28Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00029655,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1454.15,INR,16164.95,5734.38,0.0,217442.27,Gross customer payment captured via UPI/RuPay for pay_00029655
rled_0000122,acc_d2c__00338,1,2026-08-03T21:12:55Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260803_d2c__0001205,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,29587.35,INR,8232.64,13138.75,0.0,494467.08,Bank credit verified via RBI UTR confirmation
rled_0000123,acc_d2c__00346,1,2026-06-10T14:41:33Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260610_d2c__0035490,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,7145.26,INR,4057.24,12201.95,0.0,230415.85,Cutoff batch setl_20260610_d2c__0035490 cleared funds to available merchant balance
rled_0000124,acc_d2c__00518,1,2026-08-10T07:51:17Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260810_d2c__0002591,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,8862.62,INR,7225.85,0.0,8862.62,480941.11,Nodal transfer dispatched via NEFT/RTGS to Yes Bank
rled_0000125,acc_quic_00746,1,2026-04-18T07:33:04Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00006352,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3278.32,INR,10354.3,2422.12,0.0,435141.85,Gross customer payment captured via UPI/RuPay for pay_00006352
rled_0000126,acc_quic_00926,1,2026-07-02T07:46:42Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260702_quic_0032465,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,20171.89,INR,0.0,42164.82,0.0,482330.52,Cutoff batch setl_20260702_quic_0032465 cleared funds to available merchant balance
rled_0000127,acc_d2c__00204,3,2026-07-02T04:47:35Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00031069,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,104.84,INR,9745.52,23841.01,0.0,153003.15,MDR processing fee and 18% GST assessed on pay_00031069
rled_0000128,acc_edte_00911,2,2026-08-10T07:42:07Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00017414,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,176.75,INR,8000.22,17986.64,0.0,378389.75,MDR processing fee and 18% GST assessed on pay_00017414
rled_0000129,acc_edte_00400,2,2026-07-29T22:53:40Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260729_edte_0007246,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,12365.34,INR,0.0,28902.66,0.0,136760.63,Bank credit verified via RBI UTR confirmation
rled_0000130,acc_kira_00297,1,2026-03-20T07:56:52Z,PAYOUT,FAILED_NODAL_TRANSFER_BOUNCE,,setl_20260320_kira_0037936,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_AVAILABLE_FOR_PAYOUT,18053.61,INR,6383.67,21228.73,0.0,359415.0,Nodal transfer bounced by beneficiary bank (Penny-drop IFSC mismatch)
rled_0000131,acc_gami_00686,1,2026-03-06T06:43:14Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00001741,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,156.62,INR,7011.61,12580.56,0.0,464343.65,Gross customer payment captured via UPI/RuPay for pay_00001741
rled_0000132,acc_quic_00927,1,2026-08-02T06:33:14Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00037877,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,153.76,INR,14682.62,22605.69,0.0,392737.12,MDR processing fee and 18% GST assessed on pay_00037877
rled_0000133,acc_b2b__00361,1,2026-05-02T07:52:28Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00003101,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1295.43,INR,8272.56,16825.03,0.0,454599.99,Gross customer payment captured via UPI/RuPay for pay_00003101
rled_0000134,acc_quic_00184,1,2026-05-30T05:24:21Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00025361,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3600.89,INR,11807.13,7043.44,0.0,73545.65,Gross customer payment captured via UPI/RuPay for pay_00025361
rled_0000135,acc_b2b__00016,1,2026-06-12T08:34:39Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00016411,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3905.11,INR,10847.13,24778.57,0.0,353266.14,Gross customer payment captured via UPI/RuPay for pay_00016411
rled_0000136,acc_b2b__00583,1,2026-03-24T01:13:32Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00012133,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,77.77,INR,8700.54,18962.55,0.0,64600.56,MDR processing fee and 18% GST assessed on pay_00012133
rled_0000137,acc_d2c__00378,1,2026-06-28T09:02:03Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260628_d2c__0037875,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,40560.77,INR,3670.31,24809.69,0.0,206371.37,Bank credit verified via RBI UTR confirmation
rled_0000138,acc_d2c__00888,1,2026-05-27T14:52:36Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260527_d2c__0013155,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,7017.07,INR,1518.07,14435.53,7017.07,441296.77,Nodal transfer dispatched via NEFT/RTGS to Yes Bank
rled_0000139,acc_d2c__00725,1,2026-06-17T21:54:54Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260617_d2c__0023220,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,44431.25,INR,11583.92,16429.01,0.0,298762.22,Bank credit verified via RBI UTR confirmation
rled_0000140,acc_d2c__00397,1,2026-06-16T06:08:37Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260616_d2c__0028196,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,10163.24,INR,13508.55,23529.44,0.0,79271.83,Bank credit verified via RBI UTR confirmation
rled_0000141,acc_d2c__00227,1,2026-03-19T07:37:16Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260319_d2c__0009980,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,19830.47,INR,11643.02,0.0,19830.47,204267.0,Nodal transfer dispatched via NEFT/RTGS to ICICI Bank
rled_0000142,acc_d2c__00171,1,2026-03-27T11:46:39Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260327_d2c__0020936,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,6607.57,INR,7700.24,12165.88,0.0,360350.71,Bank credit verified via RBI UTR confirmation
rled_0000143,acc_b2b__00192,1,2026-08-23T13:35:32Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00038743,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3088.52,INR,14045.38,23474.17,0.0,383999.75,Gross customer payment captured via UPI/RuPay for pay_00038743
rled_0000144,acc_b2b__00197,1,2026-03-30T07:02:48Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260330_b2b__0039253,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,44732.44,INR,0.0,47785.82,0.0,147332.1,Cutoff batch setl_20260330_b2b__0039253 cleared funds to available merchant balance
rled_0000145,acc_edte_00080,1,2026-05-30T01:26:42Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260530_edte_0033747,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,21220.63,INR,2159.77,0.0,21220.63,473648.12,Nodal transfer dispatched via NEFT/RTGS to ICICI Bank
rled_0000146,acc_kira_00541,1,2026-03-10T17:12:26Z,DISPUTE,CHARGEBACK_DEBIT_AND_FEE,pay_00033165,,MERCHANT_AVAILABLE_FOR_PAYOUT,DISPUTE_SUSPENSE_ESCROW,1396.09,INR,7006.36,9733.05,0.0,101813.87,RBI chargeback formal claim and ₹500 dispute fee debited on pay_00033165
rled_0000147,acc_d2c__00070,1,2026-04-07T05:31:05Z,PAYOUT,NODAL_PAYOUT_DISPATCHED,,setl_20260407_d2c__0004192,MERCHANT_AVAILABLE_FOR_PAYOUT,NODAL_PAYOUT_IN_TRANSIT,18128.75,INR,11831.11,0.0,18128.75,343743.88,Nodal transfer dispatched via NEFT/RTGS to ICICI Bank
rled_0000148,acc_d2c__00327,1,2026-05-27T13:37:17Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00014403,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,3864.46,INR,16375.28,4027.03,0.0,161326.81,Gross customer payment captured via UPI/RuPay for pay_00014403
rled_0000149,acc_quic_00467,1,2026-03-16T15:13:45Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00012910,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,1067.27,INR,10809.48,8269.06,0.0,320737.25,Gross customer payment captured via UPI/RuPay for pay_00012910
rled_0000150,acc_kira_00630,1,2026-05-21T03:52:22Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00043875,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,145.67,INR,3422.83,15309.34,0.0,399990.04,MDR processing fee and 18% GST assessed on pay_00043875
rled_0000151,acc_d2c__00464,1,2026-06-15T08:56:14Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00019419,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,97.64,INR,2392.37,12972.32,0.0,392939.82,MDR processing fee and 18% GST assessed on pay_00019419
rled_0000152,acc_quic_00468,1,2026-04-17T03:24:22Z,BANK_CREDIT,BANK_CREDIT_CONFIRMED_UTR,,setl_20260417_quic_0013302,NODAL_PAYOUT_IN_TRANSIT,MERCHANT_BENEFICIARY_BANK,16560.59,INR,14552.06,4428.44,0.0,120639.0,Bank credit verified via RBI UTR confirmation
rled_0000153,acc_d2c__00255,1,2026-06-28T04:36:53Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00020766,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,150.27,INR,13504.8,2232.37,0.0,389669.94,MDR processing fee and 18% GST assessed on pay_00020766
rled_0000154,acc_gami_00803,1,2026-05-21T16:06:15Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260521_gami_0035377,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,2774.48,INR,9216.48,9415.52,0.0,286446.53,Cutoff batch setl_20260521_gami_0035377 cleared funds to available merchant balance
rled_0000155,acc_d2c__00444,1,2026-05-02T07:36:02Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260502_d2c__0045352,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,4959.79,INR,1690.47,17599.23,0.0,212835.4,Cutoff batch setl_20260502_d2c__0045352 cleared funds to available merchant balance
rled_0000156,acc_d2c__00675,1,2026-07-07T14:04:43Z,SETTLEMENT_BATCH,SETTLEMENT_CUTOFF_CLEARED,,setl_20260707_d2c__0003421,MERCHANT_PENDING_SETTLEMENT,MERCHANT_AVAILABLE_FOR_PAYOUT,42819.61,INR,0.0,50964.75,0.0,360357.33,Cutoff batch setl_20260707_d2c__0003421 cleared funds to available merchant balance
rled_0000157,acc_d2c__00284,1,2026-06-22T00:03:56Z,RECOVERY,NEGATIVE_BALANCE_NACH_RECOVERY,,,MERCHANT_NACH_AUTO_DEBIT,MERCHANT_AVAILABLE_FOR_PAYOUT,11439.8,INR,3789.73,26268.18,0.0,221592.4,e-NACH auto-debit recovery executed to clear negative merchant deficit
rled_0000158,acc_d2c__00282,1,2026-05-10T19:07:56Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00040823,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,146.15,INR,1007.6,19633.69,0.0,369493.0,MDR processing fee and 18% GST assessed on pay_00040823
rled_0000159,acc_gami_00962,1,2026-05-26T05:59:38Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00026160,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,934.47,INR,3709.44,14604.26,0.0,391850.56,Gross customer payment captured via UPI/RuPay for pay_00026160
rled_0000160,acc_edte_00957,1,2026-05-23T16:36:07Z,CAPTURE,MDR_FEE_AND_GST_DEDUCTED,pay_00005385,,MERCHANT_PENDING_SETTLEMENT,RAZORPAY_REVENUE_AND_GST_TAX,40.48,INR,2211.76,6503.1,0.0,238274.44,MDR processing fee and 18% GST assessed on pay_00005385
rled_0000161,acc_edte_00740,2,2026-06-11T14:08:14Z,CAPTURE,PAYMENT_CAPTURED_GROSS,pay_00043170,,NODAL_CLEARING_RECEIVABLE,MERCHANT_PENDING_SETTLEMENT,2937.75,INR,2937.75,46346.55,0.0,291043.16,Gross customer payment captured via UPI/RuPay for pay_00043170
