payment_id,merchant_id,order_id,entity,amount_inr,currency,status,method,method_subtype,upi_rrn_or_arn,vpa,bank_code,wallet_provider,sub_paisa_mdr_fee,base_fee_inr,gst_tax_18pct_inr,net_amount_inr,error_code,error_description,created_at,captured_at,settlement_id,settlement_status
pay_0000010584,acc_kira_00945,order_kir_674902,payment,3388.69,INR,captured,card,mastercard_credit,24445061672485877362002,,KKBK,,27.1095,27.11,4.88,3356.7,,,2026-08-17T06:51:40Z,2026-08-17T06:51:48Z,,pending_batch_post_cutoff
pay_0000010615,acc_kira_00945,order_kir_937261,payment,2086.97,INR,captured,upi,upi_collect,26078720961,user874@okaxis,,,16.6958,16.7,3.01,2067.26,,,2026-03-19T16:13:59Z,2026-03-19T16:14:27Z,setl_20260827_d2c__0035393,settled
pay_0000010780,acc_d2c__00457,order_d2c_763152,payment,2135.44,INR,captured,card,visa_credit,24445069758686401867581,,YESB,,40.5734,40.57,7.3,2087.57,,,2026-04-26T18:03:57Z,2026-04-26T18:04:12Z,setl_20260716_edte_0031913,settled
pay_0000010875,acc_d2c__00591,order_d2c_846191,payment,2537.85,INR,captured,upi,upi_intent,26221117171,user510@upi,,,48.2191,48.22,8.68,2480.95,,,2026-08-09T22:49:13Z,2026-08-09T22:49:30Z,setl_20260803_d2c__0043443,settled
pay_0000010919,acc_quic_00704,order_qui_948501,payment,199.72,INR,captured,upi,upi_collect,26079560361,user183@ybl,,,2.3966,2.4,0.43,196.89,,,2026-03-20T14:13:51Z,2026-03-20T14:14:19Z,setl_20260602_quic_0007760,settled
pay_0000011091,acc_b2b__00120,order_b2b_443874,payment,68376.43,INR,captured,upi,upi_intent,26226732126,user834@ibl,,,1025.6464,1025.65,184.62,67166.16,,,2026-08-14T16:12:36Z,2026-08-14T16:12:47Z,setl_20260619_kira_0003266,settled
pay_0000011198,acc_edte_00641,order_edt_988413,payment,7069.47,INR,captured,netbanking,netbanking_icici,NB_REF_54739639,,ICICI,,155.5283,155.53,28.0,6885.94,,,2026-08-19T04:50:11Z,2026-08-19T04:50:23Z,setl_20260525_edte_0047520,settled
pay_0000011251,acc_b2b__00709,order_b2b_859575,payment,4050.81,INR,captured,netbanking,netbanking_sbi,NB_REF_34301840,,SBI,,60.7621,60.76,10.94,3979.11,,,2026-04-22T01:57:21Z,2026-04-22T01:57:45Z,,pending_batch_post_cutoff
pay_0000011389,acc_b2b__00724,order_b2b_349708,payment,59792.36,INR,captured,upi,upi_intent,26163952525,user326@ibl,,,896.8854,896.89,161.44,58734.03,,,2026-06-12T21:15:53Z,2026-06-12T21:16:08Z,,pending_batch_post_cutoff
pay_0000011497,acc_gami_00523,order_gam_144605,payment,1504.19,INR,captured,upi,upi_intent,26211867657,user291@okhdfcbank,,,45.1257,45.13,8.12,1450.94,,,2026-07-30T15:47:45Z,2026-07-30T15:48:08Z,setl_20260608_gami_0042504,settled
pay_0000011554,acc_d2c__00127,order_d2c_695462,payment,3360.5,INR,captured,upi,upi_intent,26109773332,user748@ibl,,,63.8495,63.85,11.49,3285.16,,,2026-04-19T13:10:41Z,2026-04-19T13:11:00Z,setl_20260312_d2c__0041936,settled
pay_0000011663,acc_gami_00318,order_gam_797428,payment,1032.03,INR,captured,upi,upi_intent,26115254235,user919@paytm,,,30.9609,30.96,5.57,995.5,,,2026-04-25T19:32:18Z,2026-04-25T19:32:21Z,setl_20260327_d2c__0044829,settled
pay_0000011725,acc_d2c__00904,order_d2c_770254,payment,696.19,INR,captured,card,rupay_debit,24445065363473096333869,,UTIB,,13.2276,13.23,2.38,680.58,,,2026-07-03T00:07:08Z,2026-07-03T00:07:48Z,setl_20260420_quic_0011676,settled
pay_0000011827,acc_d2c__00314,order_d2c_544745,payment,2352.84,INR,captured,upi,upi_intent,26236212404,user797@paytm,,,44.704,44.7,8.05,2300.09,,,2026-08-24T12:27:55Z,2026-08-24T12:28:25Z,setl_20260721_b2b__0048385,settled
pay_0000011942,acc_d2c__00862,order_d2c_885966,payment,2642.86,INR,captured,upi,upi_intent,26230659971,user971@paytm,,,50.2143,50.21,9.04,2583.61,,,2026-08-18T21:20:36Z,2026-08-18T21:21:13Z,setl_20260528_d2c__0029072,settled
pay_0000012028,acc_quic_00296,order_qui_146327,payment,259.46,INR,captured,netbanking,netbanking_hdfc,NB_REF_14399534,,HDFC,,3.1135,3.11,0.56,255.79,,,2026-08-15T03:52:57Z,2026-08-15T03:53:10Z,setl_20260813_b2b__0033422,settled
pay_0000012137,acc_d2c__00999,order_d2c_937227,payment,924.73,INR,captured,upi,upi_intent,26134239429,user657@ibl,,,17.5699,17.57,3.16,904.0,,,2026-05-14T09:38:49Z,2026-05-14T09:38:53Z,setl_20260603_b2b__0042833,settled
pay_0000012259,acc_kira_00793,order_kir_767569,payment,3429.02,INR,captured,upi,upi_collect,26128662719,user709@ibl,,,27.4322,27.43,4.94,3396.65,,,2026-05-08T04:54:37Z,2026-05-08T04:54:48Z,,pending_batch_post_cutoff
pay_0000012385,acc_d2c__00594,order_d2c_160897,payment,477.61,INR,captured,upi,upi_intent,26122819692,user943@okhdfcbank,,,9.0746,9.07,1.63,466.91,,,2026-05-02T20:48:30Z,2026-05-02T20:49:08Z,setl_20260520_edte_0013999,settled
pay_0000012424,acc_gami_00712,order_gam_909329,payment,1065.14,INR,captured,upi,upi_collect,26069811893,user226@ybl,,,31.9542,31.95,5.75,1027.44,,,2026-03-10T03:57:18Z,2026-03-10T03:57:37Z,setl_20260730_d2c__0027721,settled
pay_0000012526,acc_quic_00640,order_qui_437312,payment,657.85,INR,captured,card,rupay_debit,24445065614237275715275,,PUNB,,7.8942,7.89,1.42,648.54,,,2026-08-24T17:54:11Z,2026-08-24T17:54:34Z,setl_20260804_d2c__0048307,settled
pay_0000012647,acc_b2b__00498,order_b2b_675708,payment,68977.73,INR,captured,upi,upi_intent,26193208372,user656@ybl,,,1034.6659,1034.67,186.24,67756.82,,,2026-07-12T21:47:49Z,2026-07-12T21:48:18Z,setl_20260420_d2c__0008888,settled
pay_0000012735,acc_d2c__00976,order_d2c_357922,payment,2379.17,INR,captured,wallet,wallet_paytm,WAL_TXN_86066374,,,paytm,45.2042,45.2,8.14,2325.83,,,2026-06-10T08:50:56Z,2026-06-10T08:51:28Z,setl_20260703_gami_0033074,settled
pay_0000012849,acc_gami_00581,order_gam_441223,payment,1934.85,INR,captured,upi,upi_intent,26216311241,user579@okicici,,,58.0455,58.05,10.45,1866.35,,,2026-08-04T04:07:25Z,2026-08-04T04:07:36Z,setl_20260508_d2c__0043321,settled
pay_0000012968,acc_gami_00312,order_gam_599876,payment,1645.94,INR,failed,upi,upi_collect,26149507946,user399@upi,,,0.0,0.0,0.0,0.0,GATEWAY_ERROR,U28: PSP_SERVER_TIMED_OUT_OR_UNAVAILABLE,2026-05-29T09:54:26Z,,,unbatchable_failed
pay_0000013032,acc_edte_00679,order_edt_540567,payment,17474.35,INR,captured,upi,upi_intent,26075584832,user350@ybl,,,384.4357,384.44,69.2,17020.71,,,2026-03-16T12:45:03Z,2026-03-16T12:45:32Z,setl_20260716_b2b__0045090,settled
pay_0000013142,acc_b2b__00750,order_b2b_299189,payment,68568.99,INR,captured,wallet,wallet_paytm,WAL_TXN_65902733,,,paytm,1028.5349,1028.53,185.14,67355.32,,,2026-05-15T12:08:14Z,2026-05-15T12:08:37Z,setl_20260803_d2c__0016788,settled
pay_0000013245,acc_quic_00634,order_qui_844055,payment,340.79,INR,captured,upi,upi_intent,26090247767,user583@upi,,,4.0895,4.09,0.74,335.96,,,2026-03-31T08:23:46Z,2026-03-31T08:23:59Z,setl_20260402_d2c__0049893,settled
pay_0000013313,acc_b2b__00714,order_b2b_426782,payment,72513.41,INR,captured,upi,upi_intent,26078457003,user736@paytm,,,1087.7012,1087.7,195.79,71229.92,,,2026-03-19T01:10:58Z,2026-03-19T01:11:07Z,setl_20260630_quic_0010687,settled
pay_0000013481,acc_kira_00166,order_kir_306381,payment,3780.76,INR,captured,upi,upi_intent,26223635292,user514@okaxis,,,30.2461,30.25,5.44,3745.07,,,2026-08-11T13:12:49Z,2026-08-11T13:13:01Z,setl_20260820_b2b__0005486,settled
pay_0000013592,acc_quic_00097,order_qui_610798,payment,445.46,INR,captured,wallet,wallet_phonepe,WAL_TXN_36104156,,,phonepe,5.3455,5.35,0.96,439.15,,,2026-05-31T01:58:54Z,2026-05-31T01:59:24Z,setl_20260823_d2c__0034117,settled
pay_0000013672,acc_d2c__00617,order_d2c_525374,payment,3331.99,INR,captured,card,visa_credit,24445061746243617617759,,ICIC,,63.3078,63.31,11.4,3257.28,,,2026-08-22T09:58:14Z,2026-08-22T09:58:35Z,setl_20260605_edte_0043144,settled
pay_0000013766,acc_kira_00280,order_kir_747259,payment,777.87,INR,captured,upi,upi_intent,26108203855,user570@paytm,,,6.223,6.22,1.12,770.53,,,2026-04-18T22:01:26Z,2026-04-18T22:01:54Z,setl_20260617_d2c__0010459,settled
pay_0000013848,acc_d2c__00009,order_d2c_489191,payment,2877.86,INR,captured,upi,upi_intent,26100135011,user970@okhdfcbank,,,54.6793,54.68,9.84,2813.34,,,2026-04-10T13:16:05Z,2026-04-10T13:16:27Z,setl_20260626_d2c__0031001,settled
pay_0000013984,acc_edte_00211,order_edt_936600,payment,13487.58,INR,captured,upi,upi_intent,26219143435,user866@okicici,,,296.7268,296.73,53.41,13137.44,,,2026-08-07T23:26:24Z,2026-08-07T23:26:38Z,setl_20260707_d2c__0021574,settled
pay_0000014085,acc_quic_00762,order_qui_305611,payment,627.25,INR,captured,card,rupay_debit,24445065666341959034138,,KKBK,,7.527,7.53,1.36,618.36,,,2026-08-14T08:31:41Z,2026-08-14T08:32:00Z,setl_20260630_b2b__0009579,settled
pay_0000014128,acc_b2b__00128,order_b2b_560347,payment,51324.52,INR,captured,upi,upi_intent,26147365065,user458@paytm,,,769.8678,769.87,138.58,50416.07,,,2026-05-27T12:37:47Z,2026-05-27T12:38:24Z,setl_20260321_b2b__0009336,settled
pay_0000014214,acc_edte_00257,order_edt_935213,payment,6000.19,INR,captured,upi,upi_intent,26155830189,user707@upi,,,132.0042,132.0,23.76,5844.43,,,2026-06-04T16:47:46Z,2026-06-04T16:48:07Z,setl_20260323_quic_0047264,settled
pay_0000014313,acc_quic_00131,order_qui_238361,payment,730.95,INR,captured,card,mastercard_credit,24445062639062269947470,,HDFC,,8.7714,8.77,1.58,720.6,,,2026-06-06T16:47:06Z,2026-06-06T16:47:18Z,setl_20260410_gami_0023448,settled
pay_0000014459,acc_quic_00178,order_qui_706912,payment,517.1,INR,captured,upi,upi_intent,26153519202,user176@ibl,,,6.2052,6.21,1.12,509.77,,,2026-06-02T18:38:10Z,2026-06-02T18:38:42Z,setl_20260825_d2c__0005878,settled
pay_0000014512,acc_quic_00453,order_qui_829101,payment,-140.17,INR,refunded,upi,upi_intent,26197751336,user774@okhdfcbank,,,0.0,0.0,0.0,-140.17,,,2026-07-16T22:39:00Z,2026-07-16T22:39:02Z,setl_20260506_b2b__0007829,settled_refund
pay_0000014615,acc_edte_00259,order_edt_783759,payment,6442.22,INR,captured,upi,upi_intent,26154749608,user783@okicici,,,141.7288,141.73,25.51,6274.98,,,2026-06-03T06:39:35Z,2026-06-03T06:39:46Z,setl_20260520_d2c__0010202,settled
pay_0000014792,acc_d2c__00281,order_d2c_100762,payment,1884.13,INR,captured,upi,upi_intent,26062492553,user232@okaxis,,,35.7985,35.8,6.44,1841.89,,,2026-03-03T00:24:57Z,2026-03-03T00:25:15Z,setl_20260315_d2c__0008925,settled
pay_0000014896,acc_d2c__00160,order_d2c_535218,payment,2558.33,INR,captured,upi,upi_intent,26102937296,user164@ybl,,,48.6083,48.61,8.75,2500.97,,,2026-04-12T17:43:40Z,2026-04-12T17:44:12Z,setl_20260816_d2c__0031825,settled
pay_0000014933,acc_d2c__00646,order_d2c_534631,payment,1767.29,INR,captured,netbanking,netbanking_hdfc,NB_REF_92864029,,HDFC,,33.5785,33.58,6.04,1727.67,,,2026-04-12T13:18:28Z,2026-04-12T13:18:53Z,setl_20260504_b2b__0017021,settled
pay_0000015078,acc_kira_00430,order_kir_650447,payment,3367.28,INR,captured,upi,upi_intent,26155741395,user961@okhdfcbank,,,26.9382,26.94,4.85,3335.49,,,2026-06-04T10:41:11Z,2026-06-04T10:41:44Z,setl_20260610_d2c__0039199,settled
pay_0000015198,acc_gami_00481,order_gam_285391,payment,707.84,INR,failed,upi,upi_intent,26211204479,user762@okhdfcbank,,,0.0,0.0,0.0,0.0,BAD_REQUEST_ERROR,ZM: INVALID_UPI_PIN_ENTERED,2026-07-30T18:08:22Z,,,unbatchable_failed
pay_0000015235,acc_d2c__00290,order_d2c_193468,payment,2958.46,INR,captured,upi,upi_intent,26068785064,user776@okhdfcbank,,,56.2107,56.21,10.12,2892.13,,,2026-03-09T15:40:53Z,2026-03-09T15:41:19Z,setl_20260309_d2c__0030362,settled
pay_0000015323,acc_kira_00651,order_kir_155336,payment,2304.46,INR,captured,upi,upi_intent,26233369759,user681@okhdfcbank,,,18.4357,18.44,3.32,2282.7,,,2026-08-21T03:51:04Z,2026-08-21T03:51:17Z,setl_20260624_gami_0042616,settled
pay_0000015430,acc_quic_00331,order_qui_360730,payment,511.38,INR,captured,card,rupay_debit,24445068200448034765868,,YESB,,6.1366,6.14,1.11,504.13,,,2026-03-01T16:14:39Z,2026-03-01T16:14:53Z,setl_20260310_d2c__0011104,settled
pay_0000015531,acc_quic_00137,order_qui_528844,payment,602.31,INR,captured,upi,upi_intent,26198500680,user366@paytm,,,7.2277,7.23,1.3,593.78,,,2026-07-17T13:28:43Z,2026-07-17T13:29:15Z,setl_20260723_gami_0038589,settled
pay_0000015681,acc_edte_00881,order_edt_884018,payment,10667.25,INR,captured,card,rupay_debit,24445069148606177125414,,PUNB,,234.6795,234.68,42.24,10390.33,,,2026-07-10T01:47:34Z,2026-07-10T01:48:09Z,setl_20260601_gami_0028072,settled
pay_0000015752,acc_d2c__00805,order_d2c_544446,payment,851.46,INR,captured,card,visa_credit,24445065919174218610340,,YESB,,16.1777,16.18,2.91,832.37,,,2026-05-12T14:38:40Z,2026-05-12T14:39:01Z,setl_20260411_quic_0026801,settled
pay_0000015893,acc_quic_00359,order_qui_398697,payment,494.4,INR,captured,card,rupay_debit,24445064841624161444523,,HDFC,,5.9328,5.93,1.07,487.4,,,2026-07-08T16:46:59Z,2026-07-08T16:47:32Z,setl_20260430_d2c__0025583,settled
pay_0000015983,acc_d2c__00199,order_d2c_162173,payment,1836.12,INR,captured,card,mastercard_credit,24445069458803237692999,,UTIB,,34.8863,34.89,6.28,1794.95,,,2026-07-02T23:53:35Z,2026-07-02T23:53:52Z,setl_20260522_gami_0042738,settled
pay_0000016015,acc_edte_00846,order_edt_551192,payment,24554.41,INR,captured,upi,upi_intent,26196269588,user138@okhdfcbank,,,540.197,540.2,97.24,23916.97,,,2026-07-15T06:42:23Z,2026-07-15T06:43:00Z,setl_20260621_quic_0004287,settled
pay_0000016123,acc_quic_00922,order_qui_930413,payment,469.91,INR,captured,netbanking,netbanking_hdfc,NB_REF_12375526,,HDFC,,5.6389,5.64,1.02,463.25,,,2026-07-22T16:31:43Z,2026-07-22T16:32:10Z,setl_20260707_kira_0001265,settled
pay_0000016245,acc_d2c__00160,order_d2c_349081,payment,2198.64,INR,captured,upi,upi_intent,26108442039,user742@okaxis,,,41.7742,41.77,7.52,2149.35,,,2026-04-18T13:47:08Z,2026-04-18T13:47:35Z,setl_20260508_edte_0041986,settled
pay_0000016331,acc_b2b__00477,order_b2b_553926,payment,29580.44,INR,captured,upi,upi_intent,26089833418,user244@ibl,,,443.7066,443.71,79.87,29056.86,,,2026-03-30T09:10:17Z,2026-03-30T09:10:47Z,setl_20260521_kira_0016189,settled
pay_0000016432,acc_d2c__00091,order_d2c_108610,payment,1039.87,INR,captured,upi,upi_intent,26081112108,user585@okaxis,,,19.7575,19.76,3.56,1016.55,,,2026-03-22T21:23:29Z,2026-03-22T21:23:43Z,setl_20260318_gami_0040081,settled
pay_0000016522,acc_b2b__00557,order_b2b_675935,payment,54077.05,INR,captured,upi,upi_intent,26183695229,user390@ybl,,,811.1558,811.16,146.01,53119.88,,,2026-07-02T22:35:53Z,2026-07-02T22:36:24Z,setl_20260523_gami_0019488,settled
pay_0000016644,acc_quic_00924,order_qui_839758,payment,230.26,INR,captured,upi,upi_collect,26215730455,user244@upi,,,2.7631,2.76,0.5,227.0,,,2026-08-03T14:17:02Z,2026-08-03T14:17:32Z,setl_20260823_d2c__0022075,settled
pay_0000016714,acc_gami_00712,order_gam_709882,payment,50.55,INR,captured,upi,upi_intent,26103732385,user612@upi,,,1.5165,1.52,0.27,48.76,,,2026-04-13T22:44:57Z,2026-04-13T22:45:04Z,setl_20260826_kira_0036114,settled
pay_0000016843,acc_b2b__00695,order_b2b_289133,payment,68190.11,INR,captured,wallet,wallet_paytm,WAL_TXN_23142426,,,paytm,1022.8516,1022.85,184.11,66983.15,,,2026-05-01T10:26:35Z,2026-05-01T10:26:55Z,setl_20260731_quic_0032759,settled
pay_0000016963,acc_d2c__00354,order_d2c_129654,payment,1561.5,INR,captured,wallet,wallet_phonepe,WAL_TXN_82139794,,,phonepe,29.6685,29.67,5.34,1526.49,,,2026-04-07T20:52:59Z,2026-04-07T20:53:02Z,setl_20260719_kira_0010095,settled
pay_0000017075,acc_b2b__00389,order_b2b_750690,payment,58419.23,INR,captured,card,rupay_debit,24445068093783718109414,,KKBK,,876.2885,876.29,157.73,57385.21,,,2026-06-05T18:27:05Z,2026-06-05T18:27:16Z,setl_20260421_quic_0046300,settled
pay_0000017132,acc_quic_00125,order_qui_338492,payment,294.93,INR,captured,upi,upi_intent,26230342454,user787@ybl,,,3.5392,3.54,0.64,290.75,,,2026-08-18T12:46:39Z,2026-08-18T12:47:10Z,setl_20260411_d2c__0046093,settled
pay_0000017261,acc_d2c__00172,order_d2c_438570,payment,2228.52,INR,captured,upi,upi_intent,26064811289,user962@okhdfcbank,,,42.3419,42.34,7.62,2178.56,,,2026-03-05T10:36:45Z,2026-03-05T10:36:52Z,setl_20260409_d2c__0015462,settled
pay_0000017385,acc_quic_00964,order_qui_109424,payment,379.7,INR,captured,upi,upi_collect,26068249335,user306@okicici,,,4.5564,4.56,0.82,374.32,,,2026-03-09T05:09:38Z,2026-03-09T05:10:02Z,setl_20260628_b2b__0023075,settled
pay_0000017442,acc_gami_00962,order_gam_522405,payment,1938.94,INR,captured,wallet,wallet_paytm,WAL_TXN_45473001,,,paytm,58.1682,58.17,10.47,1870.3,,,2026-06-04T00:27:43Z,2026-06-04T00:27:51Z,setl_20260312_b2b__0022856,settled
pay_0000017518,acc_edte_00909,order_edt_423963,payment,24961.86,INR,captured,upi,upi_intent,26206493699,user426@ybl,,,549.1609,549.16,98.85,24313.85,,,2026-07-25T17:51:17Z,2026-07-25T17:51:32Z,setl_20260307_edte_0019806,settled
pay_0000017631,acc_gami_00871,order_gam_115927,payment,505.61,INR,captured,netbanking,netbanking_hdfc,NB_REF_76145804,,HDFC,,15.1683,15.17,2.73,487.71,,,2026-08-20T21:11:15Z,2026-08-20T21:11:20Z,setl_20260413_kira_0010730,settled
pay_0000017787,acc_edte_00702,order_edt_333043,payment,10349.16,INR,captured,upi,upi_collect,26225886321,user232@ybl,,,227.6815,227.68,40.98,10080.5,,,2026-08-13T23:11:47Z,2026-08-13T23:12:10Z,setl_20260609_kira_0048766,settled
pay_0000017816,acc_d2c__00281,order_d2c_527734,payment,3753.93,INR,captured,card,visa_credit,24445062414976649281001,,KKBK,,71.3247,71.32,12.84,3669.77,,,2026-06-23T08:14:10Z,2026-06-23T08:14:20Z,setl_20260814_quic_0038093,settled
pay_0000017950,acc_d2c__00929,order_d2c_103835,payment,2373.42,INR,captured,upi,upi_intent,26077249870,user493@paytm,,,45.095,45.09,8.12,2320.21,,,2026-03-18T02:57:37Z,2026-03-18T02:58:13Z,setl_20260810_d2c__0016892,settled
pay_0000018096,acc_kira_00735,order_kir_521439,payment,2411.75,INR,captured,card,visa_credit,24445063463370997743256,,SBIN,,19.294,19.29,3.47,2388.99,,,2026-08-14T05:14:18Z,2026-08-14T05:14:50Z,setl_20260724_gami_0045057,settled
pay_0000018118,acc_gami_00288,order_gam_881204,payment,1290.66,INR,captured,netbanking,netbanking_hdfc,NB_REF_68900161,,HDFC,,38.7198,38.72,6.97,1244.97,,,2026-05-21T12:16:16Z,2026-05-21T12:16:34Z,setl_20260627_kira_0035028,settled
pay_0000018273,acc_d2c__00466,order_d2c_927664,payment,3588.99,INR,captured,netbanking,netbanking_icici,NB_REF_49619965,,ICICI,,68.1908,68.19,12.27,3508.53,,,2026-07-23T21:59:56Z,2026-07-23T22:00:14Z,setl_20260416_b2b__0032574,settled
pay_0000018355,acc_kira_00539,order_kir_573221,payment,346.11,INR,captured,netbanking,netbanking_hdfc,NB_REF_60973582,,HDFC,,2.7689,2.77,0.5,342.84,,,2026-07-05T17:01:18Z,2026-07-05T17:01:26Z,setl_20260316_d2c__0017496,settled
pay_0000018481,acc_d2c__00068,order_d2c_726255,payment,2359.48,INR,captured,upi,upi_collect,26213747267,user708@ybl,,,44.8301,44.83,8.07,2306.58,,,2026-08-01T22:19:13Z,2026-08-01T22:19:24Z,setl_20260422_d2c__0040287,settled
pay_0000018571,acc_d2c__00687,order_d2c_858123,payment,2622.57,INR,captured,card,mastercard_credit,24445062769295696431392,,KKBK,,49.8288,49.83,8.97,2563.77,,,2026-04-03T23:14:20Z,2026-04-03T23:15:00Z,setl_20260820_kira_0012365,settled
pay_0000018695,acc_b2b__00724,order_b2b_786636,payment,29249.19,INR,captured,upi,upi_intent,26212454591,user211@upi,,,438.7378,438.74,78.97,28731.48,,,2026-07-31T12:37:06Z,2026-07-31T12:37:23Z,setl_20260320_quic_0029265,settled
pay_0000018788,acc_edte_00860,order_edt_575515,payment,7640.28,INR,captured,upi,upi_intent,26207204526,user236@okicici,,,168.0862,168.09,30.26,7441.93,,,2026-07-26T11:16:06Z,2026-07-26T11:16:39Z,setl_20260716_edte_0006083,settled
pay_0000018875,acc_b2b__00336,order_b2b_827651,payment,26386.23,INR,captured,netbanking,netbanking_hdfc,NB_REF_25499077,,HDFC,,395.7935,395.79,71.24,25919.2,,,2026-03-02T07:41:09Z,2026-03-02T07:41:25Z,setl_20260501_d2c__0005358,settled
pay_0000018949,acc_gami_00622,order_gam_393125,payment,-1158.51,INR,refunded,card,mastercard_credit,24445067782556022175867,,SBIN,,0.0,0.0,0.0,-1158.51,,,2026-05-24T14:27:41Z,2026-05-24T14:27:43Z,setl_20260726_d2c__0000649,settled_refund
pay_0000019045,acc_quic_00878,order_qui_432394,payment,772.77,INR,captured,upi,upi_collect,26120840902,user100@ybl,,,9.2732,9.27,1.67,761.83,,,2026-04-30T16:31:19Z,2026-04-30T16:31:23Z,setl_20260324_quic_0045475,settled
pay_0000019117,acc_b2b__00661,order_b2b_756554,payment,60688.91,INR,captured,netbanking,netbanking_hdfc,NB_REF_61603176,,HDFC,,910.3337,910.33,163.86,59614.72,,,2026-08-01T11:13:25Z,2026-08-01T11:13:39Z,setl_20260820_gami_0016710,settled
pay_0000019268,acc_gami_00318,order_gam_748037,payment,1174.33,INR,captured,card,mastercard_credit,24445062631407572530587,,YESB,,35.2299,35.23,6.34,1132.76,,,2026-05-16T07:00:54Z,2026-05-16T07:01:09Z,setl_20260507_edte_0002891,settled
pay_0000019321,acc_d2c__00675,order_d2c_544789,payment,2161.03,INR,captured,card,rupay_debit,24445064829130047114168,,HDFC,,41.0596,41.06,7.39,2112.58,,,2026-06-29T19:18:41Z,2026-06-29T19:19:00Z,setl_20260425_b2b__0032415,settled
pay_0000019410,acc_edte_00086,order_edt_275054,payment,23981.55,INR,captured,wallet,wallet_phonepe,WAL_TXN_44438117,,,phonepe,527.5941,527.59,94.97,23358.99,,,2026-08-23T06:16:50Z,2026-08-23T06:17:17Z,setl_20260601_quic_0025698,settled
pay_0000019570,acc_edte_00792,order_edt_599642,payment,9903.36,INR,captured,card,visa_credit,24445066327532359233483,,PUNB,,217.8739,217.87,39.22,9646.27,,,2026-03-15T11:08:10Z,2026-03-15T11:08:14Z,setl_20260808_d2c__0003190,settled
pay_0000019683,acc_d2c__00999,order_d2c_784438,payment,2965.9,INR,captured,netbanking,netbanking_sbi,NB_REF_80381088,,SBI,,56.3521,56.35,10.14,2899.41,,,2026-04-23T23:46:12Z,2026-04-23T23:46:33Z,setl_20260715_d2c__0018075,settled
pay_0000019787,acc_d2c__00236,order_d2c_379827,payment,3572.8,INR,captured,upi,upi_intent,26186313249,user824@ybl,,,67.8832,67.88,12.22,3492.7,,,2026-07-05T19:52:19Z,2026-07-05T19:52:22Z,setl_20260623_d2c__0014652,settled
